startup_name,angel,startup_industry,region,startup_location,total_participation_in_percent,birthdate,count
umaversum reproductive health GmbH,Thomas_Berlemann,medicine_biotech,munich,köln,0.68685,1963-05-19 0:00:00,1
umaversum reproductive health GmbH,Elouma_GmbH,medicine_biotech,cologne,köln,33.75,1982-04-12 0:00:00,1
Pielers GmbH,Lummerstein_Holding_GmbH,food,other,geestland,11.42,1982-06-29 0:00:00,1
MONDAY.ROCKS GmbH,Seedamm-Partners_Capital_Consult_GmbH,staffing,frankfurt,düsseldorf,15.435,1964-06-13 0:00:00,1
MONDAY.ROCKS GmbH,Heine_Invest_GmbH,staffing,cologne,düsseldorf,4.577,1964-10-18 0:00:00,1
WETOG GmbH,TD_GreenRock_Beteiligungsholding_GmbH,software,cologne,remscheid,83.66666667,1983-05-17 0:00:00,1
WETOG GmbH,Sven_Lackinger_Ventures_UG_(haftungsbeschränkt),software,other,remscheid,16.695,1990-01-20 0:00:00,1
BidX GmbH,Final_Frontier_GmbH,advertising,other,darmstadt,4.01995,1983-03-13 0:00:00,1
BidX GmbH,Carsten_Franz_Brandt,advertising,frankfurt,darmstadt,0.6725,1974-12-23 0:00:00,1
BidX GmbH,Florian_Huber_Beteiligungen_GmbH,advertising,munich,darmstadt,1.60640716,1973-08-23 0:00:00,1
SOIL Skincare GmbH,Ole_Ventures_GmbH,ecommerce,other,berlin,3.391466667,1985-03-07 0:00:00,1
Trailerdata GmbH,BH_Ventures_UG_(haftungsbeschränkt),advertising,munich,berlin,2.687566667,1966-07-01 0:00:00,1
VetVise GmbH,Kreutzpointner_Holding_GmbH,medicine_biotech,other,hannover,15.0,1966-09-14 0:00:00,1
VetVise GmbH,Gommel_Family_UG_(haftungsbeschränkt),medicine_biotech,other,hannover,57.5,1971-04-21 0:00:00,1
Suburban Seafood Nebelschütz GmbH,Dritte_AFM_Beteiligungs_GmbH,agriculture,other,nebelschütz,21.89,1972-10-16 0:00:00,1
APOYNT Software GmbH,Christoph_Lehmann,software,other,dresden,32.0,1998-04-07 0:00:00,1
JET CEUTICALS GmbH,Meles_Ventures_UG_(haftungsbeschränkt),ecommerce,munich,bruckmühl,2.36,1982-11-28 0:00:00,1
JET CEUTICALS GmbH,Invisible_Hand_Ventures_GmbH,ecommerce,munich,bruckmühl,5.510133333,1967-06-06 0:00:00,1
Healthtech Ventures GmbH,Hübner_Invest_GmbH,medicine_biotech,munich,hamburg,24.466275,,1
Healthtech Ventures GmbH,Lars_Stoy,medicine_biotech,cologne,hamburg,1.415,1972-08-04 0:00:00,1
Healthtech Ventures GmbH,Gerhard_Müller,medicine_biotech,munich,hamburg,7.665,,1
Pets Deli Tonius GmbH,Rudolf_van_Megen,agriculture,cologne,berlin,16.98,1954-06-27 0:00:00,1
Pets Deli Tonius GmbH,Michael_Viertler,agriculture,munich,berlin,0.78675,1968-12-01 0:00:00,1
VisionHealth GmbH,Renner_Ventures_&_Philanthropies_GmbH,medicine_biotech,munich,münchen,3.335972672,1984-04-28 0:00:00,1
deepc GmbH,Schwetje_Invest_GmbH,medicine_biotech,cologne,münchen,7.3595,1976-03-03 0:00:00,1
CI HUB GmbH,FPS_Capital_GmbH,advertising,cologne,potsdam,1.501175,1973-09-23 0:00:00,1
truemorrow GmbH,BHB_Beteiligungsgesellschaft_mbH,ecommerce,hamburg,berlin,22.83333333,1979-11-28 0:00:00,1
truemorrow GmbH,VVS_Holding_GmbH,ecommerce,cologne,berlin,1.5559,1980-12-14 0:00:00,1
OUR GREENERY GmbH,TIC_Ventures_GmbH,ecommerce,berlin,wildau,25.02606667,1984-09-26 0:00:00,1
eGora GmbH,eja_GmbH,ecommerce,other,berlin,8.155233333,1969-04-16 0:00:00,1
PlastFormance GmbH,LINEAS_Systeme_GmbH,industry,other,teisendorf,4.5355,1959-06-09 0:00:00,1
Feelbelt GmbH,TK_Management_GmbH,hardware,cologne,potsdam,15.34145,,1
Feelbelt GmbH,GingerCat_UG_(haftungsbeschränkt),hardware,berlin,potsdam,0.9409,,1
VIL GmbH,DnA_Ventures_GmbH,education,cologne,langenfeld,49.16666667,1986-09-15 0:00:00,1
sento GmbH,Martin_Mayr,logistics,other,münchen,30.0,1973-05-12 0:00:00,1
playSports GmbH,Rebellion_Ventures_UG_(haftungsbeschränkt),sports,berlin,düsseldorf,0.6309,1973-04-28 0:00:00,1
TUTAKA GmbH,"Stadler,_Dr._Herbert",ecommerce,other,hamburg,6.342,1944-06-10 0:00:00,1
Companyon Analytics GmbH,Marik_Hermann_Ventures_UG_(haftungsbeschränkt),software,other,düsseldorf,16.91,1990-06-29 0:00:00,1
mentalis GmbH,Jesinghausen_&_Ellrich_Partnêrbeteiligungs_GmbH,medicine_biotech,munich,nürnberg,28.046,1974-02-17 0:00:00,1
Clay Health GmbH,Lorenzo_Franzi,medicine_biotech,international,berlin,1.19,1983-05-20 0:00:00,1
SONAL Technologies UG (haftungsbeschränkt),Ingo_Clemens_Walter,software,stuttgart,norderstedt,6.79,1968-02-01 0:00:00,1
SONAL Technologies UG (haftungsbeschränkt),IP_Innovations_GmbH,software,other,norderstedt,5.91,1978-01-05 0:00:00,1
SONAL Technologies UG (haftungsbeschränkt),Amalthea_Ventures_GmbH,software,munich,norderstedt,18.525,1970-08-31 0:00:00,1
SONAL Technologies UG (haftungsbeschränkt),JPH_Ventures_GmbH,software,berlin,norderstedt,0.86,1977-10-11 0:00:00,1
SONAL Technologies UG (haftungsbeschränkt),CONS_VC_GmbH,software,other,norderstedt,22.28333333,1966-12-05 0:00:00,1
sensry GmbH,Ralph_Suda,service,munich,dresden,17.995,1965-12-10 0:00:00,1
hitcap esports GmbH,JAA_Ventures_GmbH,gaming,mannheim,stuttgart,27.97666667,1985-04-23 0:00:00,1
hitcap esports GmbH,Michael_Schäfer,gaming,other,stuttgart,41.665,1988-09-12 0:00:00,1
remberg GmbH,Konine_UG_(haftungsbeschränkt),industry,berlin,münchen,0.125,1984-07-09 0:00:00,1
Tubedo GmbH,4health_Investment_GmbH,ecommerce,cologne,mettmann,25.0,1960-02-12 0:00:00,1
Tubedo GmbH,SMBT_GmbH,ecommerce,stuttgart,mettmann,26.75,1983-04-07 0:00:00,1
Tubedo GmbH,Dr._Thede_Holding_GmbH,ecommerce,other,mettmann,13.4,,1
completeorganics GmbH,Realum.cloud_GmbH,food,other,aschheim,11.53,1962-11-22 0:00:00,1
Edumode Software GmbH,Schwarzenholz_Ventures_GmbH,education,berlin,berlin,0.3631,1981-11-04 0:00:00,1
estateOS GmbH,GALANDER_Beteiligungs_GmbH,real_estate,berlin,münchen,1.1388,1981-01-01 0:00:00,1
estateOS GmbH,Thomas_Hoffmeister,real_estate,stuttgart,münchen,3.883333333,1971-10-24 0:00:00,1
estateOS GmbH,Oliver_Böhme,real_estate,leipzig,münchen,10.925,1982-06-16 0:00:00,1
billyard GmbH,FAGROW_GmbH,staffing,munich,bonn,1.746666667,1967-04-13 0:00:00,1
Innovailably GmbH,HiddenMarkets_UG_(haftungsbeschränkt),staffing,other,leipzig,1.366716667,1980-05-14 0:00:00,1
Innovailably GmbH,CHEPSTOW_CAPITAL_GmbH,staffing,cologne,leipzig,0.8273,1962-08-05 0:00:00,1
nFRONTIER GmbH,TEIXL_Investments_GmbH,service,berlin,berlin,0.6705,1980-02-05 0:00:00,1
handly GmbH,Markus_Ronald_Müller,service,other,berlin,16.751,1994-05-13 0:00:00,1
handly GmbH,RICHMOND_VIEW_Ventures_GmbH,service,berlin,berlin,1.432425,1979-10-29 0:00:00,1
handly GmbH,whiletrue_GmbH,service,berlin,berlin,0.4169142857,1982-01-27 0:00:00,1
AUXOLAR GmbH,Frank_Lehmann,energy,stuttgart,berlin,6.2,1964-11-19 0:00:00,1
AUXOLAR GmbH,Torsten_Kurth,energy,berlin,berlin,0.4275,1973-02-25 0:00:00,1
LIFT for future GmbH,Marina_Guseva,education,berlin,hamburg,16.1153,1975-08-03 0:00:00,1
Artellium GmbH,"Müller,_Jan_Herold",finance,other,nürnberg,63.33,1976-02-19 0:00:00,1
Convercycle Bikes GmbH,Norbert_Türbach,mobility,stuttgart,frankfurt am main,17.96,1980-08-27 0:00:00,1
FutureHunt GmbH,Prof._Dr._Thomas_Schimmel,software,stuttgart,hamburg,67.5,1960-05-27 0:00:00,1
Athlyzer GmbH,Oberon_Capital_GmbH,sports,munich,frankfurt am main,2.06,1971-10-18 0:00:00,1
Better Basics Laborbedarf GmbH,Fabian_Simon,education,other,dresden,35.56,1984-09-18 0:00:00,1
Lumoview Building Analytics GmbH,Kübler_Holding_UG_(haftungsbeschränkt)_Sitz_in_Würzburg,real_estate,other,köln,8.75,1983-07-21 0:00:00,1
Lumoview Building Analytics GmbH,Felix_Jahn_Beteiligungen_GmbH,real_estate,berlin,köln,2.404628571,1982-04-06 0:00:00,1
Trana GmbH,"Meier,_Klaus-Jürgen",education,berlin,münchen,41.25,1957-06-14 0:00:00,1
Neoscan Solutions GmbH,Pineapple_Ventures_UG_(haftungsbeschränkt)_AG_Nürnberg,medicine_biotech,other,magdeburg,3.0021,1994-09-30 0:00:00,1
CampusGenius GmbH,ESL_Holding_GmbH,industry,stuttgart,dresden,7.885,1982-06-08 0:00:00,1
CampusGenius GmbH,Christian_Hirsch,industry,other,dresden,18.75,1988-10-01 0:00:00,1
Norden Vaccines GmbH,Carsten_Oliver_Thoma,medicine_biotech,international,braunschweig,0.48316,1974-06-14 0:00:00,1
DaMedic GmbH,Incubator_Invest_GmbH,medicine_biotech,stuttgart,köln,0.00362,1982-08-21 0:00:00,1
Genevention GmbH,DSR_Ventures_GmbH_mit_Sitz_in_Feldkirchen-Westerham_with_registered_office_in_Feldkirchen-Westerham,medicine_biotech,munich,göttingen,2.69335,1959-09-15 0:00:00,1
Atlas medical Technologies GmbH,FAH_Capital_UG_(haftungsbeschränkt),medicine_biotech,berlin,bochum,18.052,1988-09-05 0:00:00,1
Atlas medical Technologies GmbH,Matthias_Müller,medicine_biotech,munich,bochum,17.1225,1981-02-14 0:00:00,1
Atlas medical Technologies GmbH,Dr._Frank_Schütz,medicine_biotech,munich,bochum,59.5,1972-02-16 0:00:00,1
Monet Financial Technologies GmbH,Harke_Beteiligungen_UG_(haftungsbeschränkt)Harke_Beteiligungen_UG_(haftungsbeschränkt),finance,other,nürnberg,20.0,1992-11-13 0:00:00,1
Cirlo GmbH,LC_Investment_Holding_GmbH,medicine_biotech,berlin,wolfratshausen,0.215,1977-08-26 0:00:00,1
Cirlo GmbH,Tuennermann_Ventures_GmbH,medicine_biotech,other,wolfratshausen,2.1174,1981-01-17 0:00:00,1
Meshmerize GmbH,ProReSus_GmbH,mobility,other,dresden,48.0,1975-02-03 0:00:00,1
Culturizer GmbH,Alpha_Beta_Beteiligungen_UG,staffing,berlin,münchen,43.02773333,1985-01-23 0:00:00,1
JOBOO! GmbH,Leander_Christofides,staffing,international,meerbusch,4.87875,1976-04-04 0:00:00,1
insoadvice GmbH,Convertics_Media_GmbH,legal_consulting,berlin,oberhausen,0.0108,1982-10-14 0:00:00,1
Darmstadt Graphics Group GmbH,4health_Investment_GmbH,software,cologne,darmstadt,25.0,1960-02-12 0:00:00,1
comdeo GmbH,Auspicium_Beteiligungs_UG_(haftungsbeschränkt),software,munich,rödermark,1.01,,1
mogenius GmbH,FRENKEN_Enterprises_GMbH,software,cologne,köln,13.0,1979-03-01 0:00:00,1
embedded ocean GmbH,Guido_Momm,industry,cologne,unterhaching,3.45,1962-02-09 0:00:00,1
Total Fansports GmbH,SMS_Beteiligungs_UG_(haftungsbeschränkt),sports,munich,saarburg,26.11,1980-12-12 0:00:00,1
CLT Carbon Loop Technologies GmbH,DSR_Ventures_GmbH,agriculture,munich,berlin,0.723249191,1985-08-14 0:00:00,1
HOLY Drinks GmbH,Elias_Groll_Ventures_GmbH,food,stuttgart,burgwedel,2.0,1997-08-18 0:00:00,1
HOLY Drinks GmbH,Synth_Group_GmbH,food,stuttgart,burgwedel,3.10565,1978-10-14 0:00:00,1
Swaarm Tech GmbH,Felior_UG_(haftungsbeschränkt),advertising,cologne,berlin,2.11,1978-01-02 0:00:00,1
Swaarm Tech GmbH,Gregor_Müller,advertising,berlin,berlin,29.0,1977-08-19 0:00:00,1
Swaarm Tech GmbH,Abtura_Beteiligungs_GmbH,advertising,international,berlin,6.425,1976-03-15 0:00:00,1
Swaarm Tech GmbH,NAD_Consulting_GmbH,advertising,stuttgart,berlin,12.501,1970-01-08 0:00:00,1
fraud0 GmbH,Hackethal_&_Friends_GmbH,advertising,frankfurt,münchen,0.505,1941-10-16 0:00:00,1
Mintanine GmbH,Dr._Christian_Dahlen,food,international,leutenbach,2.696066667,1963-03-18 0:00:00,1
Good Candy GmbH,Carl_Baasel,food,munich,münchen,8.47,1947-03-24 0:00:00,1
Datamin GmbH,Dr._VG_Schuh_GmbH,ecommerce,cologne,berlin,1.335853333,1967-11-28 0:00:00,1
Datamin GmbH,Fellger_Vermögensverwaltung_UG_(haftungsbeschränkt),ecommerce,berlin,berlin,13.44,1971-10-14 0:00:00,1
GLUCE GmbH,Dr._MARCUS_HEIDEMANN,service,other,frankfurt am main,0.5666666667,1970-01-11 0:00:00,1
REACNOSTICS GmbH,Altos_Advisors_GmbH,industry,munich,hamburg,2.76465,1969-01-08 0:00:00,1
SESSIONS.link GmbH,S.W._Projects_GmbH,finance,cologne,münchen,0.206675,1983-10-21 0:00:00,1
SESSIONS.link GmbH,Georg_Wilhelm_Dieter_Ammer,finance,hamburg,münchen,22.95,1950-08-05 0:00:00,1
&Charge GmbH,Andreas_Herbert_Förster,mobility,cologne,frankfurt am main,41.715,1979-10-28 0:00:00,1
JAMADE GERMANY GmbH,Stefan_Hoheisel,mobility,leipzig,bergisch gladbach,19.16666667,1980-08-08 0:00:00,1
Kulero GmbH,BAM_Holding_GmbH,food,other,göttingen,62.51666667,1986-02-27 0:00:00,1
Jodocus GmbH,SG_Beteiligungs_UG_(haftungsbeschränkt),software,cologne,hörstel,11.0,1983-06-25 0:00:00,1
JOBODO GmbH,Abstract_UG_(haftungsbeschränkt),staffing,munich,karlsruhe,57.66749667,,1
Collato GmbH,Pandora_Investments_GmbH,software,hamburg,berlin,6.2775,1966-10-03 0:00:00,1
Collato GmbH,Norbert_Türbach,software,stuttgart,berlin,17.96,1980-08-27 0:00:00,1
Oxi Event GmbH,AKVaganza_Unternehmergesellschaft_(haftungsbeschränkt),tourism,cologne,berlin,3.928533333,1988-04-14 0:00:00,1
Hunter & Companion GmbH,Karl-Heinz_Flöther,tourism,frankfurt,münchen,10.28333333,1952-09-20 0:00:00,1
HIGENA Cleansing and Cosmetics GmbH,Increaze_Venture_GmbH,ecommerce,munich,düsseldorf,21.58333333,1997-07-08 0:00:00,1
myCor GmbH,Hans_Ulrich_Holdenried,medicine_biotech,munich,düsseldorf,3.385,1951-01-08 0:00:00,1
fashiontale GmbH,GPF_-_Global_Peace_Fund_UG_(haftungsbeschränkt),ecommerce,berlin,trier,37.82,1977-05-11 0:00:00,1
Wellster Healthtech Group GmbH,Fabian_Baumann,medicine_biotech,mannheim,münchen,15.0,1995-02-03 0:00:00,1
Claim Solutions GmbH,WildeCo_UG_(haftungsbeschränkt),legal_consulting,cologne,hamburg,4.984,1985-08-11 0:00:00,1
Pakama Athletics GmbH,Tijama_GmbH,ecommerce,berlin,norheim,1.84,1979-05-24 0:00:00,1
DiGA Factory GmbH,Dr._Alexander_Tarlatt,medicine_biotech,cologne,potsdam,0.94885,1974-07-19 0:00:00,1
URGROW GmbH,Prof._Dr._Jan-Berend_Meijer,ecommerce,cologne,leipzig,32.725,1963-04-05 0:00:00,1
URGROW GmbH,Black_Eagle_Ventures_UG_(haftungsbeschränkt),ecommerce,berlin,leipzig,2.1363506,1987-08-08 0:00:00,1
Cognilize GmbH,B.I.G._Holding_SE,sports,berlin,gießen,31.19705,,1
Fireschutz GmbH,Comatus_UG_(haftungsbeschränkt),service,berlin,bielefeld,9.133666667,1983-09-15 0:00:00,1
Skyland Wealth GmbH,Manoa_Ventures_GmbH_AG_Cottbus,finance,berlin,berlin,1.801,1983-09-24 0:00:00,1
BlueLotus.AI GmbH,Ingo_Baumann,service,cologne,kronberg im taunus,0.8329,1971-02-27 0:00:00,1
LEX AI GmbH,Michael_Müller,legal_consulting,other,hamburg,22.3,1980-09-10 0:00:00,1
LEX AI GmbH,Vikas_Daniel_Nanda,legal_consulting,international,hamburg,0.49045,1972-05-06 0:00:00,1
DyNAbind GmbH,Dr._Michael_Halbherr,medicine_biotech,berlin,dresden,2.025,1964-12-05 0:00:00,1
Orbem GmbH,ALIN-PLAST_Anton_Linner_GmbH_mit_Sitz_in_Kulmbach,agriculture,other,garching b.münchen,2.205,1975-09-30 0:00:00,1
Orbem GmbH,KCP_Ventures_Holding_GmbH,agriculture,munich,garching b.münchen,17.693,1986-01-20 0:00:00,1
EP Food GmbH,WAPP_GmbH,food,hamburg,berlin,3.75195,1987-10-02 0:00:00,1
Secompanion GmbH,jvh-ventures_GmbH,logistics,other,rosenheim,21.215,1979-09-27 0:00:00,1
Secompanion GmbH,SGI_Subida_GmbH,logistics,berlin,rosenheim,0.89035,1983-04-23 0:00:00,1
Secompanion GmbH,JAN_ARNE_TEGTMEIER,logistics,hamburg,rosenheim,0.8683333333,1976-08-20 0:00:00,1
e.SAT GmbH,BMC_Asset_Management_GmbH,mobility,cologne,aachen,11.42,1971-09-27 0:00:00,1
e.SAT GmbH,BeAI_GmbH,mobility,frankfurt,aachen,3.839733333,1976-05-25 0:00:00,1
Airive GmbH,"Caletia_GmbH_Berlin,_Deutschland",mobility,berlin,mainz,0.3864666667,1977-11-11 0:00:00,1
Airive GmbH,bm_associate_GmbH,mobility,munich,mainz,4.426666667,1963-06-12 0:00:00,1
DPO STAR GmbH,Wunder-Bird_UG_(haftungsbeschränkt),legal_consulting,berlin,berlin,2.178633333,1984-06-26 0:00:00,1
safetee technologies GmbH,Florian_Berendt_Beteiligungs_UG_(haftungsbeschränkt),sports,other,würzburg,46.0,,1
Liquiditeam GmbH,"von_Bloh,_Jochen",sports,cologne,braunschweig,5.5,1967-04-06 0:00:00,1
Layer Software GmbH,Minec_Holding_UG_(haftungsbeschränkt),software,hamburg,berlin,5.1259,1974-08-13 0:00:00,1
Layer Software GmbH,DR._MARTIN_HECKER,software,hamburg,berlin,0.67,1966-10-19 0:00:00,1
MetisMotion GmbH,BSAC_Holding_UG_(haftungsbeschränkt),hardware,berlin,münchen,3.19,1969-05-22 0:00:00,1
Lambus GmbH,Christoph_Brenzinger,tourism,cologne,osnabrück,3.3958,1969-11-21 0:00:00,1
Revincus GmbH,David_Klein,energy,munich,jena,25.41333333,1985-09-19 0:00:00,1
Dine In Taste GmbH,Christoph_Richter,food,other,berlin,8.77,1982-07-12 0:00:00,1
Webmotion.cloud GmbH,5DMG_UG_(haftungsbeschränkt),advertising,stuttgart,hambrücken,27.51466667,,1
Webmotion.cloud GmbH,Gröger_Beteiligungen_GmbH,advertising,stuttgart,hambrücken,74.5,1986-01-10 0:00:00,1
Veomo Mobility GmbH,Beam_GmbH,mobility,berlin,münchen,56.03916,1980-09-07 0:00:00,1
Degura GmbH,MJM_Investments,insurance,munich,berlin,0.585961165,1978-05-16 0:00:00,1
buchhalter.pro GmbH,stexecute_GmbH,software,other,kiel,0.9052,1983-12-10 0:00:00,1
CapCo Bio GmbH,Nicolas_Brusson,medicine_biotech,international,freiburg im breisgau,0.06505,1977-06-15 0:00:00,1
prepmymeal GmbH,Sebastian_Schuon_Investments_GmbH,food,munich,frankfurt am main,3.941543689,1984-10-09 0:00:00,1
prepmymeal GmbH,JSL_Holding_GmbH,food,cologne,frankfurt am main,49.5,1976-09-29 0:00:00,1
TrueSkin GmbH,MF_Invest_&_Consulting_GmbH,medicine_biotech,other,berlin,5.8372,1966-07-25 0:00:00,1
Scoby UG (haftungsbeschränkt),Inventures_GmbH,software,munich,düsseldorf,5.6013,1989-02-10 0:00:00,1
Algenfels UG (haftungsbeschränkt),Balios_Capital_UG_(haftungsbeschränkt),food,berlin,köln,0.2366666667,1981-11-14 0:00:00,1
Algenfels UG (haftungsbeschränkt),Solanus_GmbH,food,hamburg,köln,0.766825,1969-04-12 0:00:00,1
Nia Health GmbH,Double_A_Ventures_UG_(haftungsbeschränkt),medicine_biotech,berlin,berlin,12.305,1984-09-04 0:00:00,1
DEA Digital Education Academy GmbH,Rebernik_UG_(haftungsbeschränkt),education,berlin,berlin,8.42638,1977-05-28 0:00:00,1
LOEWI GmbH,JTD_Holding_GmbH_AG,sports,berlin,münchen,2.785883333,1977-02-09 0:00:00,1
CONTIRIO GmbH,Venturica_UG_(hb),real_estate,other,münchen,9.365,1969-11-30 0:00:00,1
aHead Solutions GmbH,Balilio_Holding_GmbH,education,stuttgart,berlin,50.0,1980-09-30 0:00:00,1
Windcloud 4.0 GmbH,"Rabinowitsch,_Benjamin",service,berlin,enge-sande,0.2518333333,1981-09-25 0:00:00,1
KImedi GmbH,LandO_Ventures_GmbH,medicine_biotech,stuttgart,ulm,51.0,1988-04-27 0:00:00,1
Borg Collective GmbH,Rizky_Ventures_UG_(haftungsbeschränkt),blockchain_crypto,berlin,berlin,4.425,1982-09-20 0:00:00,1
StoryBox GmbH,Sonitus_Invest_UG_(haftungsbeschränkt),software,cologne,münchen,0.895,1967-04-20 0:00:00,1
Ababax Health GmbH,Abstract_UG_(haftungsbeschränkt),medicine_biotech,munich,berlin,57.66749667,,1
KELO Robotics GmbH,Fadelia_GmbH_AG,hardware,berlin,augsburg,1.352,1983-10-14 0:00:00,1
KELO Robotics GmbH,Lutz_Kettner,hardware,berlin,augsburg,0.5736666667,1967-02-02 0:00:00,1
KELO Robotics GmbH,Prof._Dr._Hassan_Jumaa-Weinacht,hardware,stuttgart,augsburg,57.2319,1965-12-21 0:00:00,1
rapitag GmbH,Amber_Invest_GmbH,hardware,munich,münchen,0.1691,1982-12-06 0:00:00,1
Guardian Technologies GmbH,"Heide,_Henning",construction,other,wangen im allgäu,15.0,1979-12-14 0:00:00,1
Humanitec GmbH,Aurinko_GmbH,software,berlin,berlin,0.3,1989-02-25 0:00:00,1
coindex GmbH,AV_Consulting_GmbH,blockchain_crypto,other,bielefeld,25.30356129,1956-02-29 0:00:00,1
Studicon GmbH,LandO_Ventures_GmbH,service,stuttgart,filderstadt,51.0,1988-04-27 0:00:00,1
Theion GmbH,Albert_Johann_Karl_Schloderer,energy,munich,berlin,0.46,1969-03-05 0:00:00,1
pay33 direct GmbH,Mario_Götz,finance,cologne,grünwald,6.725,1992-06-03 0:00:00,1
Bluelife GmbH,BAK_Venture_GmbH,medicine_biotech,other,planegg,8.47722,1987-03-02 0:00:00,1
Linkster GmbH,zero.one_GmbH,advertising,munich,hamburg,30.05,1973-05-02 0:00:00,1
GamerGrid GmbH,Jens_Altmann,gaming,other,nürnberg,18.0,1967-03-26 0:00:00,1
Lieferlotse GmbH,HDLF_Family_Affairs_GmbH,logistics,cologne,köln,0.3299,1976-03-05 0:00:00,1
White Label Advisory GmbH,Oliver_Diezmann,service,hamburg,hamburg,0.675,1972-01-03 0:00:00,1
CLT Creative Learning Technologies GmbH,Calchas_Holding_GmbH,education,cologne,saarbrücken,1.3297,1986-10-28 0:00:00,1
theBlue.ai GmbH,Jens_Altmann,service,other,hamburg,18.0,1967-03-26 0:00:00,1
theBlue.ai GmbH,JK_Holding_GmbH,service,international,hamburg,19.73,1986-07-07 0:00:00,1
Hyped Ventures GmbH,SpinTech_UG_(haftungsbeschränkt),media,other,hamburg,34.115,1969-05-23 0:00:00,1
Influnate GmbH,Pausder_Ventures_GmbH,finance,berlin,berlin,0.499875,1979-02-12 0:00:00,1
cabuu GmbH,Arne_Dau,education,hamburg,wernau neckar,27.66666667,1982-02-04 0:00:00,1
NaPaGen UG (haftungsbeschränkt),Bedia_Jüttner,industry,other,halle (saale),17.5,1987-05-06 0:00:00,1
Solarautonomie GmbH,MediVentures_GmbH,energy,munich,jena,6.095,1984-09-29 0:00:00,1
Declareme GmbH,Markus_Korell,food,stuttgart,karlsruhe,0.00395,1969-03-04 0:00:00,1
Declareme GmbH,Bülow_Ventures_UG_(haftungsbeschränkt),food,berlin,karlsruhe,8.75,1984-09-26 0:00:00,1
Gordon Health Academy GmbH,Dr._Wolfgang_Maas,medicine_biotech,munich,stuttgart,43.13294383,1959-06-22 0:00:00,1
Promateur UG (haftungsbeschränkt),Markus_Korell,gaming,stuttgart,hamburg,0.00395,1969-03-04 0:00:00,1
Scicovery GmbH,Berendsen_Holding_GmbH_mit_Sitz_in_München,software,munich,paderborn,9.198,1964-11-14 0:00:00,1
waydear GmbH,Martin_Mayr,finance,other,münchen,30.0,1973-05-12 0:00:00,1
Ecaria GmbH,Johannes_Bauer,medicine_biotech,international,berlin,31.5975,1991-05-27 0:00:00,1
Ecaria GmbH,Campione_Ventures_UG_(haftungsbeschränkt),medicine_biotech,cologne,berlin,0.34565,1948-02-17 0:00:00,1
Picum MT GmbH,Ali_Murat_Ceylan,industry,other,hannover,27.8913,1985-11-21 0:00:00,1
eTree mobility GmbH,Palatine_Ventures_GmbH,mobility,other,stuttgart,17.29606667,1977-06-09 0:00:00,1
eTree mobility GmbH,AMT_Investments_GmbH,mobility,frankfurt,stuttgart,5.43,1968-05-21 0:00:00,1
Willhelm Technologies GmbH,THOR_Ventures_Berlin_GmbH,food,berlin,kabelsketal ot dölbau,0.5555,1972-05-25 0:00:00,1
Willhelm Technologies GmbH,Goldfinger_Investment_Holding_GmbH,food,berlin,kabelsketal ot dölbau,0.81464,1976-05-15 0:00:00,1
AnyMove GmbH,TS_Ventures_GmbH,mobility,cologne,berlin,8.6397,1976-11-02 0:00:00,1
AnyMove GmbH,m.w.mosen_GmbH,mobility,cologne,berlin,0.8163666667,1964-04-24 0:00:00,1
Organic Food Studio UG (haftungsbeschränkt),Michael_Wölfle,food,munich,berlin,0.285,1950-10-06 0:00:00,1
BreakthroughX Health GmbH,METROPOL_Invest_GmbH,medicine_biotech,berlin,berlin,0.57065,1972-04-18 0:00:00,1
Parloa GmbH,Mohammed_Moghazi,software,munich,berlin,32.5,1988-12-23 0:00:00,1
Uniberry GmbH,Prof._Dr._Thomas_Ischinger,logistics,munich,hamburg,33.035,1949-04-16 0:00:00,1
Vulidity GmbH,iconomy_GmbH,software,berlin,burghausen,1.1367,1989-08-31 0:00:00,1
Polymetis GmH,Happy_&_Fresh_Beratungs-_und_Beteiligungsgesellschaft_mbH,software,other,hörstel,8.5,1978-10-27 0:00:00,1
Xelera Technologies GmbH,DnA_Ventures_GmbH,software,cologne,darmstadt,49.16666667,1986-09-15 0:00:00,1
Odilia GmbH,Bornschein_&_keine_Töchter_GmbH,finance,berlin,köln,33.66426667,1983-03-11 0:00:00,1
Timber Base GmbH,non_olet_GmbH,agriculture,hamburg,berlin,1.40326,1968-06-01 0:00:00,1
Timber Base GmbH,GPS_Ventures_GmbH,agriculture,berlin,berlin,15.87,1978-10-04 0:00:00,1
NEULAND Agronomics GmbH,Dr._Caren_Genthner-Kappesz,agriculture,berlin,solingen,0.88,1970-08-27 0:00:00,1
